Date;AAPL;AMZN;BA;BAC;BRK-B;CSCO;CVX;FB;GOOG;HD;INTC;JNJ;JPM;MA;MRK;MSFT;PFE;PG;T;UNH;V;VZ;WFC;WMT;XOM;RUI
18/09/2015;113.449997;540.260010;136.089996;15.560000;129.100006;25.540001;77.739998;94.400002;629.250000;115.120003;29.020000;93.389999;60.939999;92.150002;52.130001;43.480000;32.849998;69.940002;32.549999;122.470001;69.790001;44.570000;51.040001;63.340000;72.680000;1093.849976
21/09/2015;115.209999;548.390015;136.020004;15.700000;130.979996;25.540001;78.089996;95.550003;635.440002;116.580002;29.160000;93.129997;61.450001;93.050003;50.980000;44.110001;32.419998;70.650002;32.560001;123.940002;70.779999;44.799999;51.549999;63.720001;73.389999;1098.290039
22/09/2015;113.400002;538.400024;133.990005;15.570000;129.300003;25.139999;77.250000;92.959999;622.690002;115.800003;28.670000;93.239998;60.910000;92.070000;50.740002;43.900002;32.259998;70.190002;32.270000;122.930000;70.250000;44.430000;50.689999;63.590000;72.739998;1084.430054
23/09/2015;114.320000;536.070007;131.669998;15.720000;129.160004;25.280001;76.120003;93.970001;622.359985;116.169998;28.740000;92.989998;60.639999;92.139999;51.029999;43.869999;32.619999;70.260002;32.200001;123.279999;70.949997;43.980000;50.779999;63.720001;72.300003;1081.869995
24/09/2015;115.000000;533.750000;129.750000;15.550000;128.830002;25.410000;76.889999;94.410004;625.799988;116.339996;28.480000;92.480003;60.220001;91.120003;50.590000;43.910000;32.700001;71.360001;32.110001;121.089996;70.239998;44.090000;50.549999;63.830002;72.730003;1077.750000
25/09/2015;114.709999;524.250000;131.009995;15.890000;129.639999;26.030001;77.699997;92.769997;611.969971;116.739998;28.809999;91.000000;61.470001;91.300003;49.599998;43.939999;31.889999;72.669998;32.330002;116.370003;70.690002;44.220001;51.480000;63.779999;73.230003;1076.650024
28/09/2015;112.440002;504.059998;128.130005;15.470000;128.619995;25.660000;75.769997;89.209999;594.890015;114.099998;28.760000;91.370003;59.980000;88.349998;48.419998;43.290001;30.820000;71.769997;31.900000;112.699997;67.199997;43.740002;50.369999;63.660000;72.599998;1048.020020
29/09/2015;109.059998;496.070007;128.750000;15.350000;128.809998;25.639999;76.250000;86.669998;594.969971;112.910004;29.240000;93.040001;59.840000;88.760002;48.650002;43.439999;31.020000;72.279999;32.070000;114.220001;68.529999;43.529999;50.889999;63.779999;72.970001;1048.739990
30/09/2015;110.300003;511.890015;130.949997;15.580000;130.399994;26.250000;78.879997;89.900002;608.419983;115.489998;30.139999;93.349998;60.970001;90.120003;49.389999;44.259998;31.410000;71.940002;32.580002;116.010002;69.660004;43.509998;51.349998;64.839996;74.349998;1068.459961
01/10/2015;109.580002;520.719971;130.610001;15.550000;129.880005;25.730000;78.339996;90.949997;611.289978;117.029999;30.000000;93.169998;61.419998;90.730003;49.369999;44.610001;31.840000;71.949997;32.529999;116.610001;69.989998;42.959999;51.439999;64.269997;74.059998;1070.390015
02/10/2015;110.379997;532.539978;132.559998;15.380000;129.830002;25.760000;81.550003;92.070000;626.909973;117.809998;30.510000;93.930000;60.810001;92.070000;50.139999;45.570000;33.080002;72.419998;32.639999;118.830002;70.669998;42.840000;51.259998;64.980003;75.879997;1086.130005
05/10/2015;110.779999;543.679993;134.020004;15.690000;132.380005;26.850000;84.029999;94.010002;641.469971;119.199997;31.209999;94.760002;62.020000;94.330002;51.230000;46.630001;33.480000;73.220001;33.430000;119.650002;72.230003;44.000000;52.410000;65.870003;76.809998;1105.900024
06/10/2015;111.309998;537.479980;134.630005;15.690000;131.190002;27.230000;86.989998;92.800003;645.440002;118.680000;31.740000;93.419998;62.049999;93.919998;49.799999;46.750000;32.790001;73.400002;33.310001;116.050003;72.080002;44.060001;52.029999;65.680000;77.889999;1101.550049
07/10/2015;110.779999;541.940002;137.020004;15.750000;132.679993;27.540001;88.120003;92.400002;642.359985;119.650002;32.320000;94.980003;62.130001;95.180000;50.950001;46.799999;33.290001;73.720001;33.119999;116.430000;73.220001;43.849998;52.189999;66.360001;79.199997;1110.829956
08/10/2015;109.500000;533.159973;139.039993;15.750000;133.750000;27.910000;89.910004;92.470001;639.159973;121.059998;32.520000;95.080002;62.130001;95.870003;51.020000;47.450001;33.090000;74.400002;33.400002;116.080002;73.900002;44.230000;52.540001;66.879997;80.029999;1120.530029
09/10/2015;112.120003;539.799988;139.699997;15.580000;133.029999;27.910000;89.570000;93.239998;643.609985;121.330002;32.139999;95.370003;61.930000;95.820000;50.950001;47.110001;33.240002;74.480003;33.139999;119.269997;73.980003;44.160000;52.139999;66.690002;79.260002;1121.530029
12/10/2015;111.599998;550.190002;140.679993;15.520000;133.399994;27.959999;88.739998;94.260002;646.669983;121.900002;32.209999;95.989998;61.720001;96.639999;50.709999;47.000000;33.220001;74.330002;33.299999;122.510002;74.989998;44.299999;52.180000;66.930000;79.300003;1122.449951
13/10/2015;111.790001;548.900024;140.289993;15.520000;132.190002;27.850000;88.379997;94.120003;652.299988;121.610001;32.040001;95.449997;61.549999;95.930000;49.470001;46.889999;32.980000;74.110001;33.220001;123.989998;75.000000;44.360001;51.860001;66.730003;79.160004;1114.449951
14/10/2015;110.209999;544.830017;134.220001;15.640000;131.179993;27.820000;89.760002;94.070000;651.159973;120.269997;32.799999;94.529999;59.990002;95.029999;49.540001;46.680000;33.040001;74.209999;33.270000;122.070000;74.199997;43.990002;51.500000;60.029999;80.160004;1109.069946
15/10/2015;111.860001;562.440002;137.389999;16.190001;133.800003;28.150000;90.720001;95.959999;661.739990;121.809998;32.750000;97.150002;61.889999;97.160004;50.720001;47.009998;34.080002;74.269997;33.490002;120.169998;75.339996;44.669998;52.689999;59.330002;81.480003;1125.500000
16/10/2015;111.040001;570.760010;137.600006;16.120001;133.809998;28.250000;91.290001;97.540001;662.200012;122.739998;33.040001;98.239998;62.430000;97.639999;51.480000;47.509998;34.410000;74.900002;33.830002;119.980003;76.000000;44.700001;52.880001;58.889999;82.480003;1130.109985
19/10/2015;111.730003;573.150024;138.419998;16.139999;133.619995;28.250000;90.029999;98.470001;666.099976;123.099998;33.590000;97.940002;62.220001;97.739998;51.400002;47.619999;34.500000;75.160004;33.630001;120.730003;76.989998;44.700001;52.560001;58.849998;80.989998;1130.459961
20/10/2015;113.769997;560.880005;138.880005;16.200001;134.160004;28.500000;89.989998;97.000000;650.280029;122.849998;33.439999;97.589996;62.520000;97.669998;50.389999;47.770000;34.000000;74.430000;33.750000;120.419998;76.279999;45.240002;53.080002;58.750000;80.830002;1128.869995
21/10/2015;113.760002;555.770020;141.190002;15.900000;133.220001;28.280001;89.330002;97.110001;642.609985;123.300003;33.369999;97.629997;62.060001;96.599998;50.590000;47.200001;33.459999;73.589996;33.599998;118.110001;75.459999;44.860001;53.119999;58.639999;80.209999;1121.489990
22/10/2015;115.500000;563.909973;146.309998;16.160000;137.289993;29.010000;91.620003;99.669998;651.789978;124.360001;34.400002;99.529999;63.189999;98.019997;52.009998;48.029999;33.330002;74.849998;33.959999;113.809998;76.419998;45.889999;54.060001;58.900002;82.889999;1138.910034
23/10/2015;119.080002;599.030029;146.699997;16.520000;137.779999;29.350000;91.239998;102.190002;702.000000;124.610001;34.900002;100.309998;63.869999;99.790001;52.880001;52.869999;34.049999;77.029999;33.740002;115.919998;77.070000;46.160000;54.750000;58.299999;82.980003;1150.739990
26/10/2015;115.279999;608.609985;146.699997;16.510000;137.000000;28.950001;88.769997;103.769997;712.780029;125.010002;34.590000;99.940002;63.900002;99.629997;52.910000;54.250000;34.160000;77.489998;33.660000;116.529999;78.180000;46.360001;54.290001;58.020000;81.220001;1148.670044
27/10/2015;114.550003;611.010010;148.460007;16.400000;135.630005;29.049999;87.699997;103.699997;708.489990;124.470001;34.470001;100.190002;63.639999;98.430000;53.470001;53.689999;34.990002;77.290001;33.209999;119.370003;77.519997;46.169998;54.119999;57.480000;81.089996;1145.229980
28/10/2015;119.269997;617.099976;147.880005;17.280001;138.160004;29.360001;89.790001;104.199997;712.950012;123.820000;34.709999;100.480003;65.500000;100.089996;55.099998;53.980000;35.450001;76.510002;33.419998;119.779999;78.870003;46.480000;55.450001;57.639999;82.279999;1159.569946
29/10/2015;120.529999;626.549988;147.179993;17.090000;137.889999;29.139999;89.889999;104.879997;716.919983;123.629997;34.029999;101.370003;65.209999;100.589996;54.869999;53.360001;34.770000;77.019997;33.549999;119.709999;78.510002;46.400002;55.090000;57.959999;82.230003;1158.400024
30/10/2015;119.500000;625.900024;148.070007;16.780001;136.020004;28.850000;90.879997;101.970001;710.809998;123.639999;33.860001;101.029999;64.250000;98.989998;54.660000;52.639999;33.820000;76.379997;33.509998;117.779999;77.580002;46.880001;54.139999;57.240002;82.739998;1153.550049
02/11/2015;121.180000;628.349976;148.399994;17.059999;138.399994;28.770000;94.959999;103.309998;721.109985;124.410004;34.110001;102.169998;65.540001;99.379997;55.110001;53.240002;35.060001;76.599998;33.610001;118.690002;75.220001;46.779999;54.849998;57.610001;85.279999;1167.640015
03/11/2015;122.570000;625.309998;148.089996;17.180000;137.940002;28.610001;98.139999;102.580002;722.159973;125.660004;34.310001;101.959999;65.779999;100.120003;55.110001;54.150002;34.970001;77.050003;33.630001;117.660004;77.900002;46.450001;54.930000;58.110001;86.849998;1170.530029
04/11/2015;122.000000;640.950012;148.190002;17.010000;137.429993;28.469999;96.769997;103.940002;728.109985;125.379997;34.150002;101.940002;65.849998;100.519997;55.529999;54.400002;34.139999;77.059998;33.480000;114.639999;78.349998;46.139999;54.580002;58.369999;85.980003;1166.680054
05/11/2015;120.919998;655.650024;147.970001;17.309999;136.570007;28.430000;94.550003;108.760002;731.250000;125.720001;34.000000;102.330002;66.440002;100.690002;55.049999;54.380001;34.150002;76.389999;33.340000;116.230003;79.260002;46.200001;54.860001;58.610001;84.809998;1165.209961
06/11/2015;121.059998;659.369995;147.940002;17.950001;136.330002;28.450001;94.029999;107.099998;733.760010;125.980003;33.840000;101.919998;68.459999;101.500000;54.610001;54.919998;33.930000;75.570000;33.160000;114.809998;78.750000;45.779999;55.849998;58.779999;84.470001;1164.689941
09/11/2015;120.570000;655.489990;145.979996;17.680000;134.000000;28.180000;92.320000;106.489998;724.890015;124.500000;33.349998;100.839996;67.389999;100.470001;54.240002;54.160000;33.650002;75.400002;32.840000;114.260002;78.040001;45.299999;55.470001;58.490002;81.949997;1153.380005
10/11/2015;116.769997;659.679993;145.149994;17.850000;134.729996;27.980000;93.230003;107.910004;728.320007;125.260002;33.209999;101.449997;67.680000;100.650002;54.430000;53.509998;33.790001;75.769997;32.790001;115.889999;79.480003;45.099998;55.910000;58.680000;82.349998;1155.239990
11/11/2015;116.110001;673.250000;144.990005;17.750000;134.960007;27.820000;92.190002;109.010002;735.400024;124.709999;32.860001;101.860001;67.349998;100.879997;53.720001;53.650002;33.740002;75.959999;32.919998;114.540001;79.180000;45.320000;55.799999;57.580002;81.620003;1151.060059
12/11/2015;115.720001;665.599976;142.539993;17.370001;132.779999;27.830000;89.860001;108.019997;731.229980;123.809998;32.400002;100.269997;66.000000;98.279999;53.029999;53.320000;33.389999;74.660004;32.689999;112.820000;78.309998;44.830002;55.169998;56.950001;79.410004;1134.579956
13/11/2015;112.339996;642.349976;142.589996;17.200001;131.960007;26.209999;88.680000;103.949997;717.000000;120.000000;32.110001;99.879997;65.559998;96.860001;53.029999;52.840000;33.270000;73.959999;32.310001;111.410004;78.110001;44.230000;54.570000;56.419998;78.099998;1122.439941
16/11/2015;114.180000;647.809998;144.419998;17.430000;133.300003;26.790001;91.449997;104.040001;728.960022;120.839996;32.099998;101.220001;66.510002;98.300003;53.700001;53.770000;33.160000;75.300003;33.040001;113.820000;78.900002;45.040001;55.270000;57.869999;80.900002;1138.609985
17/11/2015;113.690002;643.299988;146.080002;17.420000;133.089996;26.809999;91.029999;105.129997;725.299988;126.180000;32.639999;101.500000;66.129997;98.070000;53.709999;52.970001;32.869999;75.070000;33.259998;114.389999;78.830002;45.080002;54.959999;59.919998;79.959999;1137.020020
18/11/2015;117.290001;663.539978;148.279999;17.840000;136.220001;27.120001;92.209999;107.769997;740.000000;126.540001;33.160000;102.669998;67.449997;99.160004;54.230000;53.849998;33.310001;75.900002;33.540001;117.250000;80.459999;45.380001;55.669998;60.930000;80.739998;1155.390015
19/11/2015;118.779999;661.270020;149.240005;17.690001;136.630005;27.370001;90.830002;106.260002;738.409973;126.860001;34.299999;102.489998;67.660004;98.930000;54.279999;53.939999;32.290001;76.220001;33.619999;110.629997;80.150002;45.759998;55.970001;60.700001;80.300003;1154.020020
20/11/2015;119.300003;668.450012;149.399994;17.650000;136.630005;27.570000;89.010002;107.320000;756.599976;130.210007;34.660000;102.480003;67.540001;99.500000;54.099998;54.189999;32.180000;75.820000;33.660000;112.970001;80.190002;45.389999;55.820000;60.070000;79.790001;1158.189941
23/11/2015;117.750000;678.989990;148.339996;17.469999;135.990005;27.430000;90.010002;106.949997;755.979980;132.500000;34.480000;102.769997;66.879997;99.370003;54.009998;54.189999;31.330000;75.970001;33.459999;112.160004;80.110001;44.990002;55.599998;60.259998;80.279999;1157.150024
24/11/2015;118.879997;671.150024;148.649994;17.469999;135.539993;27.270000;91.349998;105.739998;748.280029;133.600006;34.360001;102.040001;66.779999;98.500000;53.480000;54.250000;31.969999;76.449997;33.389999;113.190002;79.790001;45.189999;55.279999;59.919998;81.879997;1158.969971
25/11/2015;118.029999;675.340027;147.429993;17.440001;135.130005;27.240000;90.870003;105.410004;748.150024;134.649994;34.450001;101.959999;66.860001;98.160004;53.720001;53.689999;32.869999;75.900002;33.450001;114.410004;79.559998;44.919998;55.220001;60.240002;81.250000;1159.280029
27/11/2015;117.809998;673.260010;146.949997;17.480000;134.630005;27.320000;90.370003;105.449997;750.260010;134.740005;34.459999;102.370003;67.169998;98.669998;53.959999;53.930000;32.790001;75.699997;33.570000;114.339996;79.839996;45.230000;55.389999;59.889999;81.230003;1160.150024
30/11/2015;118.300003;664.799988;145.449997;17.430000;134.089996;27.250000;91.320000;104.239998;742.599976;133.880005;34.770000;101.239998;66.680000;97.919998;53.009998;54.349998;32.770000;74.839996;33.669998;112.709999;79.010002;45.450001;55.099998;58.840000;81.660004;1154.660034
01/12/2015;117.339996;679.059998;147.740005;17.809999;136.429993;27.570000;92.480003;107.120003;767.039978;134.429993;35.090000;102.360001;67.610001;97.930000;54.570000;55.220001;33.619999;75.940002;33.770000;116.260002;79.910004;45.580002;55.709999;58.990002;81.889999;1166.650024
02/12/2015;116.279999;676.010010;146.960007;17.620001;135.270004;27.440001;90.250000;106.070000;762.380005;133.809998;34.830002;102.050003;66.660004;97.099998;53.820000;55.209999;32.900002;75.790001;33.560001;117.639999;79.040001;44.919998;55.080002;58.349998;79.550003;1153.910034
03/12/2015;115.199997;666.250000;145.559998;17.299999;132.660004;26.950001;88.849998;104.379997;752.539978;130.929993;34.040001;100.790001;65.800003;95.959999;52.590000;54.200001;32.389999;75.739998;33.099998;115.000000;78.290001;44.560001;54.200001;59.040001;78.410004;1137.180054
04/12/2015;119.029999;672.640015;148.500000;17.799999;136.479996;27.480000;89.709999;106.180000;766.809998;134.529999;34.939999;102.949997;67.889999;98.699997;53.639999;55.910000;32.799999;77.830002;34.110001;117.739998;80.400002;45.709999;55.669998;59.660000;78.860001;1159.270020
07/12/2015;118.279999;669.830017;148.449997;17.540001;135.600006;27.490000;87.279999;105.610001;763.250000;133.929993;34.990002;103.320000;67.000000;97.820000;53.680000;55.810001;32.660000;78.370003;34.270000;115.910004;79.550003;46.060001;55.419998;60.500000;76.800003;1150.430054
08/12/2015;118.230003;677.330017;144.990005;17.190001;133.360001;27.150000;86.440002;106.489998;762.369995;133.839996;34.750000;102.419998;65.959999;98.180000;53.470001;55.790001;32.529999;77.750000;33.849998;115.879997;79.070000;45.700001;54.400002;59.610001;74.629997;1143.050049
09/12/2015;115.620003;664.789978;144.240005;17.100000;131.710007;26.730000;87.599998;104.599998;751.609985;131.899994;34.810001;102.150002;65.459999;97.820000;52.820000;54.980000;32.290001;77.699997;33.570000;115.050003;77.879997;45.360001;54.119999;59.130001;75.629997;1133.959961
10/12/2015;116.169998;662.320007;146.410004;17.200001;131.710007;26.770000;89.300003;105.419998;749.460022;132.539993;34.770000;102.639999;65.610001;97.610001;53.689999;55.270000;32.360001;77.790001;33.669998;116.209999;78.120003;45.320000;54.340000;59.560001;75.690002;1136.709961
11/12/2015;113.180000;640.150024;144.619995;16.730000;130.309998;26.160000;86.440002;102.120003;738.869995;130.440002;34.270000;101.680000;64.070000;94.830002;52.150002;54.060001;32.060001;77.779999;33.169998;115.980003;76.110001;44.820000;53.310001;59.360001;74.339996;1114.630005
14/12/2015;112.480003;657.909973;143.000000;16.799999;132.020004;26.490000;89.330002;104.660004;747.770020;132.009995;34.470001;102.150002;64.269997;96.300003;52.200001;55.139999;32.180000;78.290001;33.599998;115.849998;76.870003;45.450001;53.200001;60.389999;76.029999;1118.630005
15/12/2015;110.489998;658.640015;146.529999;17.420000;134.880005;26.850000;92.760002;104.550003;743.400024;131.289993;35.180000;104.129997;66.099998;98.430000;52.900002;55.200001;32.259998;79.680000;33.810001;117.610001;78.620003;45.549999;54.910000;59.639999;79.430000;1130.709961
16/12/2015;111.339996;675.770020;148.110001;17.750000;135.880005;27.240000;93.440002;106.790001;758.090027;132.899994;35.299999;105.250000;67.529999;100.040001;54.020000;56.130001;32.580002;80.989998;34.400002;118.830002;79.860001;46.509998;55.849998;60.299999;79.150002;1147.109985
17/12/2015;108.980003;670.650024;145.559998;17.299999;133.970001;26.719999;90.540001;106.220001;749.429993;131.350006;34.910000;103.639999;66.279999;99.330002;52.660000;55.700001;32.330002;80.290001;34.029999;119.220001;78.690002;46.099998;55.470001;58.980000;77.959999;1130.050049
18/12/2015;106.029999;664.140015;139.580002;16.760000;129.529999;26.270000;89.809998;104.040001;739.309998;130.289993;33.869999;101.949997;64.400002;96.290001;51.639999;54.130001;31.990000;78.129997;33.599998;115.820000;76.320000;45.560001;53.790001;58.849998;77.279999;1110.739990
21/12/2015;107.330002;664.510010;140.899994;16.969999;131.190002;26.639999;89.239998;104.769997;747.770020;131.309998;34.240002;101.580002;65.540001;97.040001;51.869999;54.830002;32.459999;78.949997;34.090000;117.410004;77.169998;45.900002;54.020000;59.549999;77.260002;1118.989990
22/12/2015;107.230003;663.150024;142.380005;17.080000;133.139999;26.889999;90.269997;105.510002;750.000000;131.880005;34.730000;102.709999;65.680000;97.540001;52.099998;55.349998;32.520000;79.599998;34.410000;117.440002;77.379997;46.340000;54.340000;60.540001;77.650002;1128.750000
23/12/2015;108.610001;663.700012;144.059998;17.340000;134.149994;27.400000;93.809998;104.629997;750.309998;133.110001;35.000000;103.489998;66.730003;98.730003;52.980000;55.820000;32.560001;79.919998;34.779999;118.690002;78.559998;46.950001;55.040001;61.090000;80.190002;1143.050049
24/12/2015;108.029999;662.789978;143.529999;17.270000;133.889999;27.379999;92.050003;105.019997;748.400024;132.899994;34.980000;103.720001;66.599998;98.589996;52.849998;55.669998;32.619999;79.790001;34.660000;118.339996;78.260002;46.709999;54.820000;60.830002;79.330002;1141.449951
28/12/2015;106.820000;675.200012;144.539993;17.129999;133.119995;27.309999;90.360001;105.930000;762.510010;132.679993;34.930000;103.220001;66.379997;98.529999;52.840000;55.950001;32.419998;79.919998;34.759998;118.330002;78.529999;46.750000;54.680000;60.750000;78.739998;1138.790039
29/12/2015;108.739998;693.969971;147.350006;17.280001;134.139999;27.770000;91.250000;107.260002;776.599976;133.699997;35.439999;104.029999;67.070000;99.720001;53.340000;56.549999;32.830002;80.360001;34.930000;119.820000;79.209999;47.209999;55.290001;61.610001;79.160004;1150.469971
30/12/2015;107.320000;689.070007;146.410004;17.049999;133.259995;27.530001;90.089996;106.220001;771.000000;133.350006;34.990002;103.779999;66.589996;98.870003;53.250000;56.310001;32.750000;80.070000;34.740002;118.919998;78.349998;46.770000;54.889999;61.680000;78.110001;1142.130005
31/12/2015;105.260002;675.890015;144.589996;16.830000;132.039993;27.160000;89.959999;104.660004;758.880005;132.250000;34.450001;102.720001;66.029999;97.360001;52.820000;55.480000;32.279999;79.410004;34.410000;117.639999;77.550003;46.220001;54.360001;61.299999;77.949997;1131.880005
04/01/2016;105.349998;636.989990;140.500000;16.430000;130.750000;26.410000;88.849998;102.220001;741.840027;131.070007;33.990002;100.480003;63.619999;94.809998;52.480000;54.799999;31.950001;78.370003;34.349998;116.459999;75.699997;45.869999;52.910000;61.459999;77.459999;1114.859985
05/01/2016;102.709999;633.789978;141.070007;16.430000;131.250000;26.290001;89.610001;102.730003;742.580017;130.429993;33.830002;100.900002;63.730000;94.989998;53.150002;55.049999;32.180000;78.620003;34.590000;116.680000;76.269997;46.500000;52.889999;62.919998;78.120003;1116.839966
06/01/2016;100.699997;632.650024;138.830002;16.080000;131.330002;26.010000;86.070000;102.970001;743.619995;129.080002;33.080002;100.389999;62.810001;93.349998;52.419998;54.049999;31.610001;77.860001;34.060001;115.489998;75.269997;45.520000;51.880001;63.549999;77.470001;1101.810059
07/01/2016;96.449997;607.940002;133.009995;15.500000;129.479996;25.410000;83.019997;97.919998;726.390015;125.400002;31.840000;99.220001;60.270000;91.639999;51.959999;52.169998;31.400000;77.180000;33.509998;112.089996;73.790001;45.270000;50.400002;65.029999;76.230003;1075.290039
08/01/2016;96.959999;607.049988;129.990005;15.200000;128.330002;24.780001;82.129997;97.330002;714.469971;123.900002;31.510000;98.160004;58.919998;89.889999;51.080002;52.330002;31.000000;75.970001;33.540001;110.160004;72.879997;44.830002;49.560001;63.540001;74.690002;1063.550049
11/01/2016;98.529999;617.739990;130.210007;15.310000;128.360001;25.270000;80.769997;97.510002;716.030029;125.779999;32.060001;97.570000;58.830002;90.580002;51.250000;52.299999;31.070000;76.669998;33.950001;109.580002;73.919998;45.090000;50.090000;64.220001;73.690002;1063.640015
12/01/2016;99.959999;617.890015;131.919998;15.310000;128.800003;25.350000;82.150002;99.370003;726.070007;127.489998;32.680000;98.239998;58.959999;91.440002;51.759998;52.779999;31.000000;76.510002;33.900002;112.260002;74.760002;44.930000;51.360001;63.619999;75.199997;1071.280029
13/01/2016;97.389999;581.809998;128.119995;14.900000;126.250000;24.600000;81.330002;95.440002;700.559998;121.400002;31.910000;97.019997;57.340000;89.190002;50.660000;51.639999;30.370001;75.849998;33.740002;109.230003;73.099998;44.150002;49.730000;61.919998;75.650002;1043.969971
14/01/2016;99.519997;593.000000;129.199997;14.990000;128.070007;24.660000;85.470001;98.370003;714.719971;119.620003;32.740002;98.889999;58.200001;90.709999;51.799999;53.110001;31.110001;76.150002;34.299999;110.760002;73.800003;44.869999;50.639999;63.060001;79.120003;1060.609985
15/01/2016;97.129997;570.179993;125.629997;14.460000;126.139999;23.620001;83.669998;94.970001;694.450012;119.230003;29.760000;97.000000;57.040001;88.709999;51.139999;50.990002;30.809999;74.980003;33.990002;109.269997;71.830002;44.430000;48.820000;61.930000;77.580002;1038.030029
19/01/2016;96.660004;574.479980;126.059998;14.240000;127.760002;23.850000;81.510002;95.260002;701.789978;119.760002;29.799999;97.500000;57.009998;86.220001;51.340000;50.560001;30.690001;76.730003;34.509998;112.580002;71.389999;44.869999;48.209999;62.560001;76.400002;1037.410034
20/01/2016;96.790001;571.770020;122.139999;13.690000;124.830002;22.900000;78.980003;94.349998;698.450012;116.459999;29.590000;95.750000;55.509998;85.129997;50.549999;50.790001;30.660000;75.830002;33.900002;114.790001;70.680000;44.419998;47.869999;60.840000;73.180000;1025.680054
21/01/2016;96.300003;575.020020;123.400002;13.360000;125.620003;22.900000;81.050003;94.160004;706.590027;120.220001;29.660000;95.940002;55.250000;86.120003;50.919998;50.480000;30.580000;76.720001;34.540001;113.500000;71.559998;45.869999;48.009998;61.880001;74.099998;1030.560059
22/01/2016;101.419998;596.380005;124.610001;13.560000;127.040001;23.370001;83.540001;97.940002;725.250000;122.760002;29.930000;96.750000;56.950001;88.000000;51.349998;52.290001;30.709999;77.360001;35.139999;114.330002;72.699997;47.040001;49.020000;62.689999;76.570000;1052.140015
25/01/2016;99.440002;596.530029;124.010002;12.960000;124.129997;23.170000;80.889999;97.010002;711.669983;121.709999;29.600000;96.400002;55.660000;86.769997;50.919998;51.790001;30.500000;76.849998;35.000000;113.379997;71.739998;47.029999;47.660000;63.450001;73.980003;1035.160034
26/01/2016;99.989998;601.250000;128.009995;13.310000;125.889999;23.719999;84.120003;97.339996;713.039978;122.199997;29.940001;101.180000;57.080002;87.000000;51.450001;52.169998;30.670000;78.809998;35.400002;113.959999;71.879997;48.250000;48.259998;64.000000;76.699997;1050.550049
27/01/2016;93.419998;583.349976;116.580002;13.360000;125.190002;23.430000;83.290001;94.449997;699.989990;121.570000;29.809999;102.160004;57.040001;84.809998;50.369999;51.220001;30.520000;78.800003;35.480000;112.330002;70.910004;49.029999;48.570000;63.950001;75.290001;1038.849976
28/01/2016;94.089996;635.349976;118.010002;13.530000;126.010002;23.110001;85.919998;109.110001;730.960022;122.279999;29.969999;102.269997;57.279999;83.430000;49.200001;52.060001;30.200001;79.820000;35.529999;111.379997;69.330002;49.009998;48.919998;64.220001;76.989998;1043.339966
29/01/2016;97.339996;587.000000;120.129997;14.140000;129.770004;23.790001;86.470001;112.209999;742.950012;125.760002;31.020000;104.440002;59.500000;89.029999;50.669998;55.090000;30.490000;81.690002;36.060001;115.160004;74.489998;49.970001;50.230000;66.360001;77.849998;1069.780029
01/02/2016;96.430000;574.809998;121.559998;13.960000;128.660004;23.480000;85.290001;115.089996;752.000000;126.510002;30.820000;104.370003;58.860001;88.629997;50.750000;54.709999;30.170000;81.120003;36.180000;115.889999;74.379997;50.759998;49.939999;67.500000;76.290001;1069.650024
02/02/2016;94.480003;552.099976;117.519997;13.230000;125.699997;22.830000;81.239998;114.610001;764.650024;125.269997;29.799999;103.410004;57.029999;85.930000;50.410000;53.000000;30.139999;80.220001;36.060001;113.879997;73.400002;49.910000;48.830002;66.860001;74.589996;1048.979980
03/02/2016;96.349998;531.070007;121.870003;13.030000;126.239998;23.100000;84.620003;112.690002;726.950012;123.790001;29.340000;104.139999;57.410000;86.470001;50.049999;52.160000;29.670000;81.099998;36.720001;112.750000;74.379997;50.619999;47.599998;66.269997;78.480003;1054.439941
04/02/2016;96.599998;536.260010;123.610001;13.250000;127.440002;23.540001;84.790001;110.489998;708.010010;121.110001;29.770000;103.900002;58.400002;86.330002;48.590000;52.000000;29.000000;80.699997;36.529999;114.199997;73.680000;50.430000;48.250000;66.419998;79.830002;1056.869995
05/02/2016;94.019997;502.130005;122.559998;12.950000;126.559998;22.889999;82.879997;104.070000;683.570007;116.430000;29.040001;100.540001;57.750000;82.760002;49.380001;50.160000;29.030001;81.199997;36.880001;111.720001;71.540001;50.970001;47.860001;67.000000;80.080002;1036.000000
08/02/2016;95.010002;488.100006;119.470001;12.270000;126.779999;22.930000;85.989998;99.750000;682.739990;111.849998;28.820000;102.000000;56.540001;80.650002;48.830002;49.410000;28.559999;82.620003;37.110001;110.019997;67.769997;50.740002;46.500000;66.900002;81.160004;1019.729980
09/02/2016;94.989998;482.070007;118.879997;12.200000;127.720001;22.650000;82.919998;99.540001;678.109985;113.860001;28.809999;101.970001;56.200001;81.970001;49.160000;49.279999;29.100000;82.639999;36.650002;111.160004;68.330002;50.150002;46.450001;65.809998;80.080002;1018.530029
10/02/2016;94.269997;490.480011;116.360001;11.980000;126.580002;22.510000;83.040001;101.000000;684.119995;114.330002;28.230000;101.730003;55.520000;83.309998;49.529999;49.709999;29.490000;81.620003;36.430000;112.739998;70.150002;49.980000;46.169998;65.790001;79.349998;1018.760010
